分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
B_ビジネス	06_札幌	130132	フレイムホテル札幌	はじめて利用しました。ＥＶ前の部屋だったせいでしょうか。室外から音や声が聞こえて落ち着かなかったです。隣室との壁も薄く、ＴＶの音や排水音も気になります。防音面が残念でしたが、料金がリーズナブルなので★三つ	3	3	3	2	3	3	-	ビジネス	一人	Tue Nov 03 00:00:00 JST 2015	silverpig	40代	男性	3
B_ビジネス	06_札幌	20696	すすきの天然温泉　スパ・サフロ	１０月３１日に宿泊しました。すすきの繁華街周辺にあるので立地条件は合格です。あと、風呂が大きく、入浴できる時間も長いので合格です。カプセルの大きさは１７０cmの自分にとっては全く寝る分には困らないですが、暖房がききすぎて暑かったです。あと、暖房機の動作音ががけっこうしてて、うるさかったのが気になりました。ただ、値段が安いことを考慮すれば妥当なラインだと感じました。	3	3	4	3	3	4	-	レジャー	一人	Sat Oct 31 00:00:00 JST 2015	rnrmr1122	40代	男性	1
B_ビジネス	06_札幌	37385	ウィークリーさっぽろ２０００＆アネックス	札幌に宿泊する時に何度か利用させて頂いております。札幌には、他にペットと同室で宿泊出来る施設は、私の知る限り無いようなので大変感謝しております。今後とも宜しくお願いいたします。	5	5	5	5	5	4	-	レジャー	家族	Sat Sep 26 00:00:00 JST 2015	白ポチ	40代	男性	85
B_ビジネス	06_札幌	108142	ホテルルートイン札幌中央	はじめての利用でしたが大満足です。この値段で部屋も広く、掃除も行き届いていたと思います。朝食の品数も多く、大浴場がついているのも良かったです。車で行ったので、駐車場を利用できたのも良かった。また是非利用したいと思いました。	5	4	5	5	3	4	4	レジャー	友達	Sat May 09 00:00:00 JST 2015	さんご３５	40代	女性	4
B_ビジネス	06_札幌	11255	ホテルルートイン札幌白石	7月に岩見沢であったJOIN ALIVEの際宿泊しました。高速から降りてすぐなのでとても便利でした。朝食も定番おかずがそろっています。今回は札幌銘菓付きのプランでクッキーをひとついただいたのがとても良かったです。	5	5	5	5	5	5	5	レジャー	一人	Sat Jul 18 00:00:00 JST 2015	sakuraden	30代	女性	39
B_ビジネス	06_札幌	109107	イビススタイルズ札幌（旧　ベストウェスタン　ホテル札幌中島公園）	リピーターです。４人で泊まるとどうしてもコスパ重視になります。近くの某ホテルにも泊まったことがありますが食事はイマイチでした。価格含めてのクオリティが保っていただければまた利用させていただきます。お奨めできるホテルの一つです。	4	4	4	4	4	4	4	レジャー	家族	Tue Dec 29 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	762	札幌グランドホテル	札幌駅から地下道でそのまま目の前まで来れて便利だった。大通り公園やすすきのも近いし。	4	3	5	4	4	-	4	レジャー	家族	Thu Sep 24 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	625	札幌アスペンホテル	立地が良いので特に冬場にはお世話になっています。部屋も広めでせせこましくないのが良いです。また利用します。	5	5	5	5	5	5	-	ビジネス	一人	Wed Jan 14 00:00:00 JST 2015	higuchi_at	40代	男性	59
B_ビジネス	06_札幌	127	ホテル法華クラブ札幌	ツインルームの二部屋使用が気に入っています。夫婦でも就寝時のプライバシーが守られるのがとても良いですね。	4	3	5	5	3	3	2	その他	家族	Wed Sep 23 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	50125	リッチモンドホテル札幌駅前	はじめてリッチモンドホテル泊まって、サービスと部屋もよいです。また、機会があれば利用したいと思います。	5	5	4	5	5	4	-	レジャー	友達	Thu Dec 31 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	18175	Ｒ＆Ｂホテル札幌北３西２	ごく普通のビジネスホテル。唯一の欠点は重い荷物があればフロントまでの階段が辛いこと。それ以外は特に悪いところはありませんでした。	3	2	2	3	3	-	-	レジャー	一人	Fri Aug 28 00:00:00 JST 2015	ぐぅー6020	30代	男性	8
B_ビジネス	06_札幌	791	ネストホテル札幌大通	二枚ドアなので思ったより部屋の広さは感じられませんが、廊下の音などが気にならず良かったです。お風呂は足を延ばして入れるほどで、チェックイン時にいただいた入浴剤で気持ちよく入浴できましたが、トイレの匂いが若干気になるところです。。。1Fロビーでのコーヒーサービスはとても良いのですが、14：00～24：00まで。お部屋に緑茶と紅茶2種類が置かれていましたが、朝はやっぱりコーヒーが飲みたいと思うのは私だけでしょうか。。。選択できるととても良いですね♪	4	4	4	4	3	4	-	その他	恋人	Fri Jan 30 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	104756	ホテルさっぽろ芸文館(旧北海道厚生年金会館）	かなり高級感のある施設でした。駅からの距離がありますが、散策しながらができるので楽しいです。札幌訪問時はまた、利用したいです！！	5	4	3	4	4	4	-	レジャー	一人	Fri Sep 04 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	68288	ベストウェスタン　ホテルフィーノ札幌	札幌駅から徒歩５分ほどなのでアクセスはよいです。宿泊料が高めでしたが、でもそれに見合う設備でした。朝食にオリジナルなメニューがあり、しかも日替わりだそうです。１泊しかしなかったが勿体ないくらい。数泊する場合の拠点にするにはいいと思います。お風呂も非常にゆったりとして、シャワーがユニークでした。札幌に行くときにはぜひまた泊まりたいです。	5	5	5	5	5	5	5	ビジネス	一人	Wed Aug 19 00:00:00 JST 2015	midorikiseki	40代	男性	2
B_ビジネス	06_札幌	67324	ティアラホテル札幌すすきの	大変、お得なプランでした。お風呂もきれいですし、食事も私にとっては十分でした。朝食のおかずも毎日少し変わるので、良いと思います。できれば、焼き魚は毎日あると嬉しかったですが、魚のない日は野菜が多く、これはこれで良かったです。ルームキーがカード式で出入りが煩わしくないのも良いですね。また、利用させていただきます。	4	4	4	4	4	4	4	ビジネス	一人	Sun Mar 08 00:00:00 JST 2015	Cozy-k	50代	男性	32
B_ビジネス	06_札幌	67279	札幌第一ホテル	６月前半に４泊お世話になりました。毎年この時期に札幌へ来ており、毎年候補には上がるものの中々ご縁がなく、初めての利用でした。札幌駅前、大通り、すすきの周辺に比べると、周辺は大変静かです。それでも、豊水すすきの駅からは徒歩数分ですし、隣にローソンがあり、不便さは感じません。建物は若干年季が入っている印象ですが、安さをウリにするビジネスホテルとは一味違い、重厚感も感じられます。第一に客室が広く、ゆとりがあり寛げます。朝食自慢のホテルだと理解し楽しみにしていましたが、各日とも終了間際の利用だった為、品数も含め、感動するレベルではありませんでした。それでも４日間、飽きることなく美味しくいただきました。４泊もすると、スタッフの皆さんも顔なじみになり、大変親切に対応してくださいました。時間の余裕がある連泊利用には、おススメの穴場ホテルだと感じました。	5	5	5	5	5	5	5	ビジネス	一人	Sun Jun 07 00:00:00 JST 2015	MMT-013	50代	男性	75
B_ビジネス	06_札幌	849	ロイトン札幌	駐車場無料のプランで今回は都合上、２台で行かなくてはならなかったので２台目の駐車場料金を問い合わせたところ、こちらとしては有料のつもりでいたのですが、プランに明記していなかったとのことで…今回に限りとご配慮いただきとても助かりました。毎回、利用するたびに心地よいスタッフの方々の対応で癒されます。ありがとうございました。	4	4	4	5	4	-	-	レジャー	家族	Mon Oct 19 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	7523	ホテルモントレ　エーデルホフ札幌	駅からも近く、お部屋も落ち着いていて良かった。札幌駅前で温泉スパに入れるとは思っていなかったので嬉しい。欲を言えば、エレベーターの使い方を教えて欲しかった(最初分からなくておろおろしてしまった)。	4	3	4	4	4	4	-	レジャー	一人	Sun Aug 23 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	140844	アパホテル＜札幌すすきの駅前＞	立地は良かったのですが、下記の悪いことばかりが目立ってしまいました・トイレの水流が弱く、流れにくかった・フロントが込み合っているのに1～2人で対応していて、外出戻りの鍵を受け取るのに5分ほど待った・初日にあったフェイスタオルが2日目に無くなっていた・落ち葉が風除室を通り越して建物内に散乱しているのに清掃した様子が窺えなかった	2	1	4	4	1	-	-	レジャー	友達	Sat Oct 10 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	135585	ホテルブーゲンビリア札幌（旧イーホテル札幌）	予約を友人と宿泊する日と１人で宿泊する日を分けて取ったのですが、移らなくてもすむように、と同じお部屋で過ごさせて頂きました。荷物をまとめる必要もなく、少し身体も疲れていたので、とても助かりました。マイナス点としては、前の方のであったであろう柿の種が落ちていたり、短い髪の毛がシャンプーのところにくっついていたりと清掃面が惜しかった。あと、コンセントがテーブル周りになくてポットが使いづらかった点ですね。ですが、ホスピタリティ面に本当に感謝したので、今回は総合評価５でお願いします。またよろしくお願い致します。	5	5	3	4	4	4	-	レジャー	一人	Wed Nov 11 00:00:00 JST 2015	こんぺいです	50代	女性	5
B_ビジネス	06_札幌	625	札幌アスペンホテル	禁煙ルームにしていただいてありがとうございました。札幌に来たときはまた利用します。	5	5	5	5	5	4	5	レジャー	家族	Tue Oct 20 00:00:00 JST 2015	ぴっころ２２０９	50代	男性	3
B_ビジネス	06_札幌	140845	アパホテル＜札幌すすきの駅南＞	お世話になりました。素泊まりでしたので、お食事のことはわかりませんが、安くて地下鉄に近くてよかったです。特にベットと枕が疲れをいやしてくれました。	4	4	5	4	5	4	-	レジャー	家族	Thu Dec 31 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	9603	ホテルマイステイズ札幌中島公園（旧　KITA　HOTEL）	街中からは離れていますが、地下鉄の駅がすぐ近くにあるので不便さは感じませんでした。またよろしくお願いします。	4	4	3	4	4	4	-	レジャー	一人	Mon Dec 07 00:00:00 JST 2015	ナオまる	30代	男性	3
