分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
A_レジャー	02_草津	7128	草津温泉　日新館	お風呂がとにかく最高。さすがです。外湯も巡ることができますが、いろいろ入ってみてここの内湯が一番好きでした。疲れがスーッと吸い取られる感じがします。あと湯畑が目の前の立地はやはり便利！お盆ですごい人出でしたが休み休みいろいろ散策ができて疲れませんでした。ごはんは地物を使った素朴なものでしたがどれもおいしかったし、地酒もよかったです。接客も丁寧ですがほどよくほっといてくれて気楽でした。繁忙期にこのレベルでこの価格はコスパ高い！お世話になりました。また行きたいです。	5	4	5	4	4	5	4	レジャー	家族	Wed Aug 12 00:00:00 JST 2015	ふーこ９２６	30代	女性	27
A_レジャー	02_草津	31675	草津温泉　中村屋旅館＜群馬県＞	The boss is very kind, good to eat meals, we eat very satisfied, Accommodations Lu good use of the wind, is a must visit hotel again	5	5	5	5	5	5	5	レジャー	友達	Wed Oct 28 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	02_草津	76475	草津温泉　赤ちゃん！キッズ！大歓迎の宿　ゆたか	5歳と3歳の子供を連れて5人で行きました。場所も湯畑から近くにあり大変満足しています。家族風呂もあり子供連れの方にはぴったりの宿かと思います。おすすめは部屋にトイレがある部屋です	5	5	5	5	4	5	4	レジャー	家族	Wed Mar 11 00:00:00 JST 2015	忍者MASTER	30代	男性	9
A_レジャー	02_草津	148947	伊東園ホテル草津	受付が、もう少しスムーズなればいいと思います。立地が少し悪い。	4	4	2	4	4	5	4	レジャー	家族	Sun Oct 25 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	02_草津	4904	草津温泉　望雲	彼女と宿泊しました。二人には十分すぎるほど広く窓も大きくとても雰囲気が良い部屋でした。また、掃除も行き届いており清潔感がありました。部屋食でテーブルいっぱいに並べられた食事は美味、海鮮は新鮮、肉はこだわりが感じられるものでした。部屋付の温泉も大浴場も滞在中はいつでも利用可能で、温泉旅行の醍醐味を満喫しました。やはり日本一の温泉街の高級旅館は良いものだなぁと感動をおぼえた旅行となりました。あえてサービス向上の提案をさせていただくとすると、枕の選択肢が欲しいです。私は固めで高い枕が好みなのですが、それを選べると文句なしです。また機会を作って宿泊したいと思います。	5	5	5	5	5	5	5	レジャー	恋人	Fri Apr 24 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	02_草津	11093	hotel　taka草津温泉	12月15日から4泊しました。内湯はいつもながら、貸切で快適に入ることができました。おかげさまで、泉質が濃い草津温泉を堪能させていただきました。オーナーさんの気配りがありがたかったです。快適に、ゆっくりできました。又、利用させていただきます。	5	5	5	5	5	5	-	レジャー	家族	Tue Dec 15 00:00:00 JST 2015	emi1818	60代	女性	27
A_レジャー	02_草津	108128	草津温泉　お宿　木の葉（このは）	全てのお風呂に入ることは出来ませでしたが、どのお風呂も泉質、雰囲気ともに大変満足しました。部屋は少し狭いですが、清潔でアメニティーも必要な物は十分そろっています。何度もお風呂に入ったのでバスタオルがもう一枚あったら良かったです。	4	4	3	4	5	5	3	レジャー	恋人	Sun Jul 26 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	02_草津	106048	草津温泉　若乃湯　草津舘	草津温泉の中心にある湯畑のすぐ近くで便利	4	4	5	3	3	4	5	レジャー	家族	Tue Sep 22 00:00:00 JST 2015	shima7707	50代	男性	35
A_レジャー	02_草津	108128	草津温泉　お宿　木の葉（このは）	無料のラーメンや肉マンはインスタント的な味わいで、オマケに踊らされずに全体的に見るとコストパフォーマンスは決して高くはない。また責任者の顧客応対は感情のコントロールが出来ない田舎者そのもの。ホスピタリティー以前の常識問題である。客室係り、従業員一同の努力が台無しである。出張のついでに宿泊したが草津市の郊外でホテルの周りには何もなく、気の荒いドライバーが運転する小さな車にまた乗るのかと考えると億劫になる。湯畑や草津温泉を堪能したい旅行目的な方は住所を確認して他に行くべし。※ホテルの責任者からクチコミを変えてくれと連絡があったので、編集し直しました。このホテル、大丈夫か？	1	1	1	1	1	1	1	ビジネス	その他	Thu Mar 19 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	02_草津	108128	草津温泉　お宿　木の葉（このは）	8/2に夫婦で宿泊しました。温泉が一番の目的で選びましたが、もっともよかったのはお食事の内容でした。ハーフバイキングのお惣菜のクオリティに大満足です。サラダの野菜の種類がもう少し充実していれば言うことなしでした。部屋は静かで居心地良かったです。お風呂も種類が豊富で満足です。貸切露天風呂が予約できないシステムなので空いていればラッキー的なのが少し不便でした。次は「季の庭」に秋にお世話になる予定です。秋のメニューも今から楽しみにしています。	4	4	3	4	3	4	5	レジャー	家族	Sun Aug 02 00:00:00 JST 2015	mma21208	50代	女性	1
A_レジャー	02_草津	56137	草津温泉　ホテル櫻井	夫婦で草津温泉で癒されました。露天風呂おすすめです！！食事も多過ぎるくらい豪華なバイキング。種類が多くちょっと落ち着かたかったですが、盛りだくさん。食後は「楽庵」で夫婦マッサージを施術してもらい至福の時間。５０肩の夫は男性に力強く肩や腕、足をほぐしてもらい、大満足。筋と体がすごーく硬いと言われた妻の私も女性担当者に心地よくほぐしてもらい楽になりました。割引券も利用して少しお得でした。軽井沢アウトレットや富岡製糸場も車利用だと割と近く、便利。食事は朝はバイキング、夜はテーブルでゆったりコースがあるなら、それも次回はいいかな・・？ありがとうございました。是非、次は親を連れて又行きたいです。	5	5	4	4	5	4	5	レジャー	家族	Sun Nov 15 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	02_草津	6092	草津温泉　ペンションヴァンベール	湯畑から少し離れた高台の別荘地にあり静かに落着て過ごす事が出来ました。料理は１品ごと心がこもり、食事ペースを確認しながら出てきます。温かいものは温かく、冷たいものは冷たく非常に美味しく食す事が出来ました。お風呂も掛け流しで趣の違う３か所があり正面には雪化粧した浅間山が見えました。草津特有のＰＨ２位で、ちょとピリピリしますが体に効いてるーって実感がします。３か所堪能させて頂きました。お部屋も清潔に清掃管理されてました。隣部屋の話声やＴＶの音も漏れてきますので御留意が必要です。オーナー夫妻の対応も素晴らしく楽しいひと時を過ごす事が出来ました。我儘も受けて頂きありがとうございました。またお邪魔させていただきます	5	5	5	4	4	5	5	レジャー	家族	Fri Mar 13 00:00:00 JST 2015	鬼平２３	60代	男性	4
A_レジャー	02_草津	31675	草津温泉　中村屋旅館＜群馬県＞	ホームページよりも実物は、もっとイケメンの若だんな様にお迎えしていただきました。2泊でお世話になりました。お部屋が広めで　湯畑を眼下にし、快適にすごせました。洗面ユニットの床やトイレの床も暖房が効いていて　どこも暖かでした。5種のお風呂も何度入ったかわからないくらい　入りました。どれもみな綺麗で、すごくいい湯でした。前もって予約して入るようなわずらわしさがなく、空いてるとこの札をひょこっと裏返して　入れるのでと～～っても楽！最高でした。添い寝の娘に可愛い浴衣も充ててもらい、気にいって着てました。食事の説明もわかりやすくて、それぞれの席にお箸の封に名前と歓迎のお言葉が添えられ、感激しました。　旅館のスタッフの皆さん、いい方ばかりでした。小学生の娘さんもご挨拶上手で関心しました。中村屋さんは、お客一人、一人を大切にして下さる愛情あふれる旅館です。	5	5	5	5	5	5	5	レジャー	家族	Mon Dec 28 00:00:00 JST 2015	arakinomama	40代	女性	11
